organismQuantity	eventID	basisOfRecord	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	occurrenceID
3	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Hexanauplia				superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Hexanauplia:100.0;order:Harpacticoida:53.50000000000001;family:Miraciidae:53.50000000000001;genus:Haloschizopera:53.50000000000001;species:Haloschizopera_sp._n._1_SR-2019:53.50000000000001	Hexanauplia	urn:lsid:marinespecies.org:taxname:889925	class	asv.53_W-8-multi-tot
3	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Coscinodiscophyceae:100.0;order:Thalassiosirales:100.0;family:Thalassiosiraceae:100.0;genus:Thalassiosira:100.0;species:Thalassiosira_punctigera:100.0	Thalassiosira punctigera	urn:lsid:marinespecies.org:taxname:148936	species	asv.63_W-8-multi-tot
3	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Copepoda	Harpacticoida	Ectinosomatidae		superkingdom:Eukaryota:100.00000000000009;phylum:Arthropoda:100.00000000000009;class:Hexanauplia:100.00000000000009;order:Harpacticoida:100.00000000000009;family:Ectinosomatidae:100.00000000000009;genus:NA:4.0791595441595465;species:Ectinosomatidae_sp._SR-2019:53.406566951566965	Ectinosomatidae	urn:lsid:marinespecies.org:taxname:115151	family	asv.73_W-8-multi-tot
3	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.88_W-8-multi-tot
3	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Alitta	superkingdom:Eukaryota:99.99999999999994;phylum:Annelida:99.99999999999994;class:Polychaeta:99.99999999999994;order:Phyllodocida:99.99999999999994;family:Nereididae:99.99999999999994;genus:Alitta:95.8815870665185;species:Alitta_virens:95.8815870665185	Alitta virens	urn:lsid:marinespecies.org:taxname:234851	species	asv.92_W-8-multi-tot
2	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.106_W-8-multi-tot
2	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:98.0;class:Bacillariophyceae:98.0;order:Bacillariales:98.0;family:Bacillariaceae:98.0;genus:Cylindrotheca:98.0;species:Cylindrotheca_closterium:98.0	Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004	species	asv.128_W-8-multi-tot
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.276_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.277_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.278_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.279_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.280_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Euthora	superkingdom:Eukaryota:100.0;phylum:Rhodophyta:100.0;class:Florideophyceae:100.0;order:Gigartinales:100.0;family:Kallymeniaceae:100.0;genus:Euthora:100.0;species:Euthora_cristata:100.0	Euthora cristata	urn:lsid:marinespecies.org:taxname:373772	species	asv.281_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Solieriaceae	Eucheuma	superkingdom:Eukaryota:100.0;phylum:Rhodophyta:100.0;class:Florideophyceae:100.0;order:Gigartinales:100.0;family:Solieriaceae:100.0;genus:Eucheuma:100.0;species:Eucheuma_denticulatum:100.0	Eucheuma denticulatum	urn:lsid:marinespecies.org:taxname:213998	species	asv.282_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.283_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.284_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.00000000000003;phylum:Mollusca:53.25000000000001;class:Gastropoda:53.25000000000001;order:Lepetellida:53.25000000000001;family:Fissurellidae:53.25000000000001;genus:Emarginula:53.25000000000001;species:Emarginula_sp._MCZ_Mala_378422:53.25000000000001	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.285_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Malacostraca	Cumacea	Nannastacidae	Campylaspis	superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Malacostraca:100.0;order:Cumacea:100.0;family:Nannastacidae:100.0;genus:Campylaspis:100.0;species:Campylaspis_horrida:100.0	Campylaspis horrida	urn:lsid:marinespecies.org:taxname:110545	species	asv.286_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:99.99999999999994;phylum:Bacillariophyta:78.76363636363635;class:Bacillariophyceae:78.76363636363635;order:Naviculales:78.76363636363635;family:Berkeleyaceae:78.76363636363635;genus:Berkeleya:78.76363636363635;species:Berkeleya_fennica:78.76363636363635	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.287_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Arachnida	Ixodida	Ixodidae	Amblyomma	superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Arachnida:100.0;order:Ixodida:100.0;family:Ixodidae:100.0;genus:Amblyomma:100.0;species:Amblyomma_parvitarsum:100.0	Amblyomma	urn:lsid:marinespecies.org:taxname:1505412	genus	asv.288_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionellopsis	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Fragilariophyceae:100.0;order:Fragilariales:100.0;family:Fragilariaceae:100.0;genus:Asterionellopsis:100.0;species:Asterionellopsis_lenisilicea:100.0	Asterionellopsis	urn:lsid:marinespecies.org:taxname:149138	genus	asv.289_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Bacillariophyceae:100.0;order:Naviculales:100.0;family:Sellaphoraceae:100.0;genus:Sellaphora:100.0;species:Sellaphora_blackfordensis:100.0	Sellaphora blackfordensis	urn:lsid:marinespecies.org:taxname:618852	species	asv.290_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Coscinodiscophyceae:100.0;order:Chaetocerotales:100.0;family:Chaetocerotaceae:100.0;genus:Chaetoceros:100.0;species:Chaetoceros_muellerii:100.0	Chaetoceros	urn:lsid:marinespecies.org:taxname:148985	genus	asv.291_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.292_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Coscinodiscophyceae:100.0;order:Coscinodiscales:100.0;family:Coscinodiscaceae:100.0;genus:Coscinodiscus:100.0;species:Coscinodiscus_sp._35_LG-2014:100.0	Coscinodiscus	urn:lsid:marinespecies.org:taxname:148917	genus	asv.293_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Bacillariophyceae:100.0;order:Naviculales:100.0;family:Pinnulariaceae:100.0;genus:Pinnularia:100.0;species:Pinnularia_acrosphaeria:100.0	Pinnularia acrosphaeria	urn:lsid:marinespecies.org:taxname:609925	species	asv.294_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:99.99999999999999;phylum:Bacillariophyta:37.916666666666664;class:Phaeophyceae:39.08333333333332;order:Ectocarpales:34.91666666666666;family:Chordariaceae:34.91666666666666;genus:Leptonematella:34.91666666666666;species:Leptonematella_fasciculata:34.91666666666666	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.295_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.296_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.297_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Hexapoda	Psocoptera	Ectopsocidae	Ectopsocus	superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Insecta:100.0;order:Psocoptera:100.0;family:Ectopsocidae:92.04495967741936;genus:Ectopsocus:89.5908422939068;species:Ectopsocus_californicus:76.0099283154123	Ectopsocus	urn:lsid:marinespecies.org:taxname:989494	genus	asv.298_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.299_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.300_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.301_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Hexapoda	Hymenoptera	Trichogrammatidae		superkingdom:Eukaryota:100.00000000000017;phylum:Arthropoda:100.00000000000017;class:Insecta:100.00000000000017;order:Hymenoptera:86.17580645161303;family:Trichogrammatidae:86.17580645161303;genus:Anthroherpon:9.05000000000001;species:Trichogrammatidae_sp._BOLD-2016:58.55186757215627	Trichogrammatidae	urn:lsid:marinespecies.org:taxname:1490434	family	asv.302_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Copepoda	Harpacticoida	Canthocamptidae		superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Hexanauplia:100.0;order:Harpacticoida:100.0;family:Canthocamptidae:100.0;genus:Canthocamptus:75.0;species:Canthocamptus_longifurcatus:75.0	Canthocamptidae	urn:lsid:marinespecies.org:taxname:737263	family	asv.303_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.304_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:99.99999999999999;phylum:Bacillariophyta:58.333333333333314;class:Coscinodiscophyceae:58.333333333333314;order:Thalassiosirales:58.333333333333314;family:Skeletonemataceae:58.333333333333314;genus:Skeletonema:58.333333333333314;species:Skeletonema_pseudocostatum:58.333333333333314	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.305_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.306_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Cercozoa	Imbricatea	Euglyphida	Cyphoderiidae	Cyphoderia	superkingdom:Eukaryota:100.0;phylum:Cercozoa:100.0;class:Imbricatea:100.0;order:Euglyphida:100.0;family:Cyphoderiidae:100.0;genus:Cyphoderia:100.0;species:Cyphoderia_cf._compressa:100.0	Cyphoderia	urn:lsid:marinespecies.org:taxname:136772	genus	asv.307_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.308_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Biddulphiales	Biddulphiaceae	Neobrightwellia	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Mediophyceae:100.0;order:Biddulphiales:100.0;family:Biddulphiaceae:100.0;genus:Neobrightwellia:100.0;species:Neobrightwellia_alternans:100.0	Neobrightwellia	urn:lsid:marinespecies.org:taxname:1634610	genus	asv.309_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.310_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Oomycota	Peronosporea	Pythiales	Pythiaceae		superkingdom:Eukaryota:100.0;phylum:Oomycota:100.0;class:NA:54.0;order:Pythiales:100.0;family:Pythiaceae:100.0;genus:Globisporangium:61.5;species:Globisporangium_cryptoirregulare:54.0	Pythiaceae	urn:lsid:marinespecies.org:taxname:162955	family	asv.311_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.312_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Bacillariophyceae:100.0;order:Naviculales:100.0;family:Pleurosigmataceae:100.0;genus:Pleurosigma:100.0;species:Pleurosigma_inscriptura:100.0	Pleurosigma inscriptura	urn:lsid:marinespecies.org:taxname:708204	species	asv.313_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.314_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.315_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.316_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.317_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.318_W-8-singleplex
2	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.319_W-8-singleplex
